id_aluno;ano;genero;idade;anos_na_pm;instituicao;fase;fase_ideal;defasagem;inde;pedra;IAA;IEG;IPS;IPP;IDA;IPV;IAN;nota_mat;nota_por;nota_ing;qtd_avaliadores;defasagem_prox;inde_prox;fase_prox;var_defasagem;var_inde;risco
RA-557;2022;M;10,0;3;Pública;1,0;2,0;-1,0;8,334;Topázio;10,0;8,4;7,5;;9,4;9,333;5,0;10,0;8,8;;2,0;0,0;8,7717;2,0;1,0;0,43769999999999953;0
RA-557;2023;M;11,0;4;Pública;2,0;2,0;0,0;8,7717;Topázio;10,0;8,2;5,0;9,375;8,9;9,62;10,0;8,0;9,7;;3,0;0,0;9,350986466133334;3,0;0,0;0,5792864661333343;0
RA-558;2022;M;14,0;0;Pública;1,0;4,0;-3,0;5,539;Quartzo;9,0;8,5;5,0;;4,3;4,5;2,5;0,5;8,0;;2,0;-3,0;6,615333333;2,0;0,0;1,076333333;0
RA-558;2023;M;15,0;1;Pública;2,0;5,0;-3,0;6,615333333;Ágata;7,8;9,4;5,0;6,458333333;6,0;6,78;2,5;5,7;6,3;;3,0;-2,0;5,048054503133334;3,0;1,0;-1,567278829866666;0
RA-559;2022;M;11,0;1;Pública;1,0;2,0;-1,0;7,634;Ametista;9,5;9,2;7,5;;7,1;8,083;5,0;7,2;7,0;;2,0;-1,0;7,947366667;2,0;0,0;0,3133666669999995;0
RA-559;2023;M;12,0;2;Pública;2,0;3,0;-1,0;7,947366667;Ametista;10,0;9,4;5,0;8,958333333;7,4;8,506666667;5,0;6,5;8,2;;3,0;0,0;6,158158974333333;3,0;1,0;-1,7892076926666665;0
RA-56;2022;F;15,0;3;Privada - Parceira;5,0;5,0;0,0;8,404;Topázio;10,0;10,0;7,5;;7,0;8,25;10,0;4,5;6,5;10,0;3,0;0,0;8,284333333;6,0;0,0;-0,11966666700000061;0
RA-56;2023;F;16,0;4;Privada - Apadrinhamento;6,0;6,0;0,0;8,284333333;Topázio;9,6;9,5;5,0;8,125;7,8;7,8;10,0;7,8;5,5;10,0;4,0;0,0;9,0770201754;7,0;0,0;0,7926868424000002;0
RA-560;2022;M;11,0;2;Pública;1,0;2,0;-1,0;4,949;Quartzo;6,9;7,2;5,0;;3,8;3,75;5,0;3,2;4,3;;2,0;-1,0;4,932;2,0;0,0;-0,01699999999999946;0
RA-562;2022;F;11,0;1;Pública;1,0;2,0;-1,0;7,855;Ametista;8,0;9,0;7,5;;8,0;8,75;5,0;8,3;7,7;;2,0;-1,0;6,824833333;2,0;0,0;-1,0301666670000005;0
RA-562;2023;F;12,0;2;Pública;2,0;3,0;-1,0;6,824833333;Ágata;0,0;8,5;2,52;8,541666667;8,7;8,893333333;5,0;7,7;9,7;;3,0;0,0;8,392733333333334;3,0;1,0;1,567900000333334;0
RA-563;2022;F;11,0;2;Pública;1,0;2,0;-1,0;8,22;Topázio;10,0;9,2;7,5;;8,5;8,833;5,0;9,0;8,0;;2,0;0,0;7,684133333;2,0;1,0;-0,5358666670000005;0
RA-563;2023;F;11,0;3;Pública;2,0;2,0;0,0;7,684133333;Ametista;6,4;9,7;2,52;8,75;6,2;8,726666667;10,0;6,0;6,3;;3,0;0,0;8,595447619066668;3,0;0,0;0,9113142860666681;0
RA-566;2022;F;12,0;0;Pública;1,0;3,0;-2,0;7,729;Ametista;9,5;8,4;7,5;;8,5;7,917;5,0;9,5;7,5;;2,0;-1,0;7,7227;2,0;1,0;-0,006300000000000416;0
RA-568;2022;M;14,0;4;Pública;1,0;4,0;-3,0;7,306;Ametista;8,0;8,6;6,9;;8,3;7,944;2,5;8,0;8,5;;3,0;-3,0;6,9647;2,0;0,0;-0,3413000000000004;0
RA-568;2023;M;15,0;5;Pública;2,0;5,0;-3,0;6,9647;Ágata;7,0;7,9;5,0;8,125;7,6;8,01;2,5;8,5;6,7;;3,0;-2,0;5,545864285733334;3,0;1,0;-1,4188357142666659;0
RA-57;2022;M;16,0;5;Privada - Parceira;5,0;6,0;-1,0;7,305;Ametista;7,1;8,1;5,6;;8,4;7,875;5,0;9,0;7,0;9,3;3,0;-1,0;6,450875;6,0;0,0;-0,8541249999999998;0
RA-57;2023;M;17,0;6;Privada - Apadrinhamento;6,0;7,0;-1,0;6,450875;Ágata;0,0;8,0;5,63;7,96875;7,2;7,755;5,0;7,8;6,8;7,0;4,0;0,0;7,419380430199999;7,0;1,0;0,9685054301999987;0
RA-570;2022;F;10,0;3;Pública;1,0;2,0;-1,0;5,722;Quartzo;9,0;7,0;7,5;;1,3;6,778;5,0;0,7;2,0;;3,0;-1,0;6,781033333;1,0;0,0;1,0590333329999995;0
RA-570;2023;F;11,0;4;Pública;1,0;2,0;-1,0;6,781033333;Ágata;8,5;7,3;3,77;8,125;5,9;8,056666667;5,0;5,7;6,0;;3,0;-1,0;6,8133640787;2,0;0,0;0,032330745700000385;0
RA-571;2022;F;11,0;3;Pública;1,0;2,0;-1,0;6,589;Ágata;8,5;8,8;7,5;;3,7;6,944;5,0;3,3;4,0;;3,0;-2,0;6,6097;1,0;-1,0;0,02069999999999972;1
RA-571;2023;F;12,0;4;Privada;1,0;3,0;-2,0;6,6097;Ágata;9,0;7,9;3,77;7,291666667;5,0;7,616666667;5,0;3,8;6,2;;3,0;-1,0;6,2964554348;2,0;1,0;-0,31324456519999977;0
RA-573;2022;M;11,0;2;Pública;1,0;2,0;-1,0;8,261;Topázio;9,5;9,9;7,5;;8,2;8,944;5,0;8,3;8,0;;3,0;-1,0;7,774366667;2,0;0,0;-0,48663333299999945;0
RA-573;2023;M;12,0;3;Pública;2,0;3,0;-1,0;7,774366667;Ametista;9,5;9,8;5,0;8,541666667;6,6;8,45;5,0;5,7;7,5;;3,0;0,0;7,839050000000001;3,0;1,0;0,0646833330000014;0
RA-574;2022;M;10,0;0;Pública;1,0;2,0;-1,0;6,86;Ágata;9,5;7,2;5,0;;7,5;6,944;5,0;5,5;9,5;;3,0;0,0;7,878133333;2,0;1,0;1,0181333329999998;0
RA-576;2022;F;10,0;0;Pública;1,0;2,0;-1,0;7,59;Ametista;9,5;9,1;7,5;;7,8;7,111;5,0;7,5;8,0;;3,0;-1,0;7,984741667;1,0;0,0;0,3947416669999999;0
RA-576;2023;F;11,0;1;Pública;1,0;2,0;-1,0;7,984741667;Ametista;9,0;9,3;5,02;9,21875;8,0;8,503333333;5,0;6,5;9,5;;3,0;0,0;8,93195;2,0;1,0;0,9472083330000007;0
RA-577;2022;F;10,0;0;Pública;1,0;2,0;-1,0;7,862;Ametista;9,5;9,3;7,5;;9,0;7,111;5,0;8,3;9,7;;3,0;-1,0;7,219366667;1,0;0,0;-0,642633333;0
RA-577;2023;F;11,0;1;Pública;1,0;2,0;-1,0;7,219366667;Ametista;10,0;8,2;3,77;6,875;7,4;7,673333333;5,0;6,5;8,3;;3,0;-1,0;6,629159109700001;2,0;0,0;-0,5902075572999994;0
RA-578;2022;M;10,0;3;Pública;1,0;2,0;-1,0;8,814;Topázio;9,5;10,0;8,8;;9,5;9,611;5,0;9,3;9,7;;3,0;0,0;9,013866667;2,0;1,0;0,19986666700000022;0
RA-578;2023;M;11,0;4;Privada - Apadrinhamento;2,0;2,0;0,0;9,013866667;Topázio;9,0;10,0;2,52;9,791666667;9,7;9,7625;10,0;9,8;9,5;;3,0;1,0;9,066199999966669;3,0;1,0;0,05233333296666842;0
RA-58;2022;M;15,0;5;Privada - Parceira;5,0;5,0;0,0;8,136;Topázio;9,6;9,2;6,3;;7,2;8,125;10,0;4,5;8,0;9,0;3,0;0,0;7,70625;6,0;0,0;-0,4297499999999994;0
RA-58;2023;M;16,0;6;Privada - Apadrinhamento;6,0;6,0;0,0;7,70625;Ametista;0,0;9,7;6,26;8,4375;8,1;8,3825;10,0;7,8;6,5;10,0;4,0;0,0;8,7713289474;7,0;0,0;1,0650789474000009;0
RA-580;2022;F;10,0;2;Pública;1,0;2,0;-1,0;7,525;Ametista;8,0;9,6;7,5;;7,6;7,167;5,0;6,3;8,8;;3,0;-1,0;8,4712;1,0;0,0;0,9461999999999993;0
RA-580;2023;F;11,0;3;Pública;1,0;2,0;-1,0;8,4712;Topázio;8,5;9,8;7,52;8,75;9,0;8,67;5,0;8,7;9,3;;3,0;-1,0;7,9281521222;2,0;0,0;-0,5430478777999994;0
RA-581;2022;M;10,0;3;Pública;1,0;2,0;-1,0;6,464;Ágata;7,5;8,9;7,5;;5,0;5,889;5,0;5,3;4,7;;3,0;-1,0;7,7167;1,0;0,0;1,2527;0
RA-581;2023;M;11,0;4;Pública;1,0;2,0;-1,0;7,7167;Ametista;8,0;9,8;7,52;6,458333333;7,9;7,393333333;5,0;7,0;8,8;;3,0;-1,0;7,0833015528;2,0;0,0;-0,6333984472000003;0
RA-583;2022;F;12,0;3;Pública;1,0;3,0;-2,0;7,456;Ametista;8,5;9,4;7,5;;7,1;7,333;5,0;6,2;8,0;;3,0;-1,0;7,838866667;2,0;1,0;0,38286666699999916;0
RA-583;2023;F;13,0;4;Pública;2,0;3,0;-1,0;7,838866667;Ametista;9,0;9,4;7,52;8,333333333;6,3;8,616666667;5,0;5,5;7,0;;3,0;0,0;7,447591035933334;3,0;1,0;-0,39127563106666585;0
RA-584;2022;F;10,0;3;Pública;1,0;2,0;-1,0;6,714;Ágata;8,0;8,5;7,5;;4,6;7,333;5,0;4,5;4,7;;3,0;0,0;7,697533333;2,0;1,0;0,9835333329999996;0
RA-584;2023;F;11,0;4;Pública;2,0;2,0;0,0;7,697533333;Ametista;9,5;9,0;2,52;8,333333333;5,8;8,56;10,0;5,0;6,5;;3,0;0,0;6,752914393933334;3,0;0,0;-0,9446189390666664;0
RA-586;2022;F;10,0;1;Privada - Parceira;1,0;2,0;-1,0;7,988;Ametista;10,0;9,6;5,6;;8,2;8,778;5,0;8,2;8,2;;3,0;0,0;8,4242;2,0;1,0;0,43620000000000037;0
RA-586;2023;F;10,0;2;Privada - Apadrinhamento;2,0;2,0;0,0;8,4242;Topázio;8,0;10,0;2,52;8,333333333;8,4;9,343333333;10,0;7,5;9,2;;3,0;1,0;8,702387301666668;3,0;1,0;0,2781873016666676;0
RA-587;2022;M;10,0;0;Pública;1,0;2,0;-1,0;6,632;Ágata;9,5;9,3;7,5;;3,8;6,167;5,0;1,0;6,5;;3,0;-1,0;6,032033333;1,0;0,0;-0,5999666669999995;0
RA-587;2023;M;11,0;1;Pública;1,0;2,0;-1,0;6,032033333;Ágata;8,5;7,0;7,52;6,458333333;2,7;6,72;5,0;2,2;3,2;;3,0;-2,0;6,817057142900001;1,0;-1,0;0,7850238099000011;1
RA-588;2022;F;9,0;1;Privada - Parceira;1,0;1,0;0,0;8,622;Topázio;9,5;10,0;5,6;;9,3;8,278;10,0;9,3;9,2;;3,0;0,0;8,3527;2,0;0,0;-0,26929999999999943;0
RA-588;2023;F;10,0;2;Privada - Apadrinhamento;2,0;2,0;0,0;8,3527;Topázio;8,0;9,6;2,52;8,958333333;7,8;9,673333333;10,0;7,5;8,0;;3,0;1,0;8,676133333333334;3,0;1,0;0,3234333333333339;0
RA-59;2022;M;17,0;0;Pública;5,0;7,0;-2,0;7,642;Ametista;9,2;9,3;7,5;;7,2;7,917;5,0;7,0;5,7;8,8;3,0;-2,0;7,692291667;6,0;0,0;0,05029166699999976;0
RA-59;2023;M;18,0;1;Privada - Apadrinhamento;6,0;8,0;-2,0;7,692291667;Ametista;7,5;9,6;5,63;8,28125;7,2;8,4225;5,0;7,7;6,8;7,2;4,0;0,0;;8,0;2,0;;0
RA-590;2022;F;10,0;2;Pública;1,0;2,0;-1,0;7,435;Ametista;8,5;8,6;7,5;;7,4;7,611;5,0;5,7;9,2;;3,0;0,0;7,647666667;2,0;1,0;0,2126666670000006;0
RA-590;2023;F;11,0;3;Privada;2,0;2,0;0,0;7,647666667;Ametista;6,3;9,7;3,77;7,291666667;6,5;8,34;10,0;5,7;7,3;;3,0;-1,0;6,712378053800001;2,0;-1,0;-0,9352886131999991;1
RA-591;2022;M;11,0;1;Pública;1,0;2,0;-1,0;7,507;Ametista;9,5;9,3;7,5;;7,1;7,389;5,0;7,8;6,3;;3,0;-1,0;7,1472;2,0;0,0;-0,3597999999999999;0
RA-591;2023;M;12,0;2;Pública;2,0;3,0;-1,0;7,1472;Ametista;9,0;8,5;6,27;5,833333333;6,9;7,333333333;5,0;6,2;7,5;;3,0;-1,0;6,8360336957;2,0;0,0;-0,3111663042999995;0
RA-592;2022;F;10,0;2;Pública;1,0;2,0;-1,0;7,381;Ametista;8,0;8,5;5,6;;8,4;7,778;5,0;7,2;9,7;;3,0;0,0;7,935466667;2,0;1,0;0,5544666669999998;0
RA-592;2023;F;11,0;3;Privada;2,0;2,0;0,0;7,935466667;Ametista;6,2;9,2;3,77;7,916666667;7,6;8,95;10,0;5,5;9,7;;3,0;1,0;7,121622213600001;3,0;1,0;-0,8138444533999989;0
RA-594;2022;M;10,0;0;Pública;1,0;2,0;-1,0;7,392;Ametista;8,0;9,4;7,5;;7,8;6,889;5,0;6,0;9,5;;3,0;-1,0;6,702033333;1,0;0,0;-0,6899666670000002;0
RA-594;2023;M;11,0;1;Pública;1,0;2,0;-1,0;6,702033333;Ágata;8,5;7,1;6,27;6,875;5,8;7,336666667;5,0;6,2;5,3;;3,0;0,0;6,890966666600001;2,0;1,0;0,18893333360000053;0
RA-595;2022;M;12,0;4;Pública;1,0;3,0;-2,0;5,18;Quartzo;8,5;5,5;7,5;;1,0;6,0;5,0;2,0;0,0;;3,0;-1,0;5,078666667;2,0;1,0;-0,10133333299999947;0
RA-597;2022;M;9,0;0;Pública;1,0;1,0;0,0;8,265;Topázio;9,0;10,0;7,5;;8,0;7,056;10,0;6,5;9,5;;3,0;-1,0;8,49045;1,0;-1,0;0,2254499999999986;1
RA-597;2023;M;10,0;1;Pública;1,0;2,0;-1,0;8,49045;Topázio;10,0;9,6;7,52;9,0625;8,5;8,56;5,0;7,8;9,2;;3,0;0,0;7,843291097300001;2,0;1,0;-0,6471589026999984;0
RA-599;2022;M;10,0;0;Pública;1,0;2,0;-1,0;8,2;Topázio;9,5;9,2;7,5;;9,1;8,556;5,0;8,3;9,8;;3,0;0,0;8,532866667;2,0;1,0;0,3328666670000011;0
RA-599;2023;M;10,0;1;Pública;2,0;2,0;0,0;8,532866667;Topázio;10,0;9,5;2,52;8,333333333;8,5;9,286666667;10,0;8,2;8,7;;3,0;1,0;8,3569352941;3,0;1,0;-0,17593137290000094;0
RA-6;2022;F;18,0;1;Pública;7,0;8,0;-1,0;5,848;Quartzo;7,9;4,5;7,5;;3,3;7,222;5,0;2,3;5,3;2,3;4,0;0,0;;8,0;1,0;;0
RA-6;2023;F;19,0;2;Privada - Empresa parceira;8,0;8,0;0,0;;;;;;;;;10,0;;;;;0,0;;8,0;0,0;;0
RA-600;2022;F;9,0;1;Pública;1,0;1,0;0,0;7,011;Ágata;8,5;8,4;7,5;;3,9;6,833;10,0;2,8;5,0;;3,0;-1,0;7,651658333;1,0;-1,0;0,6406583330000002;1
RA-600;2023;F;10,0;2;Pública;1,0;2,0;-1,0;7,651658333;Ametista;8,5;8,4;7,52;8,28125;7,2;8,056666667;5,0;6,5;7,8;;3,0;0,0;7,847373913;2,0;1,0;0,1957155799999999;0
RA-601;2022;M;8,0;1;Pública;1,0;0,0;1,0;7,713;Ametista;9,0;9,7;7,5;;5,7;7,167;10,0;5,3;6,0;;3,0;0,0;8,955783333;1,0;-1,0;1,2427833329999993;0
RA-601;2023;M;9,0;2;Pública;1,0;1,0;0,0;8,955783333;Topázio;9,0;10,0;7,52;9,0625;8,7;8,336666667;10,0;8,0;9,3;;3,0;-1,0;8,5107;1,0;-1,0;-0,44508333299999947;1
RA-602;2022;M;11,0;3;Pública;1,0;2,0;-1,0;8,041;Ametista;10,0;9,7;7,5;;8,6;7,667;5,0;8,3;8,8;;3,0;-1,0;8,5592;2,0;0,0;0,5182000000000002;0
RA-602;2023;M;12,0;4;Pública;2,0;3,0;-1,0;8,5592;Topázio;10,0;9,6;7,52;8,75;8,1;9,51;5,0;7,3;8,8;;3,0;0,0;8,647409313733334;3,0;1,0;0,08820931373333352;0
RA-603;2022;F;11,0;0;Pública;1,0;2,0;-1,0;7,78;Ametista;9,0;9,5;7,5;;7,5;8,0;5,0;6,7;8,3;;3,0;0,0;6,748833333;2,0;1,0;-1,031166667;0
RA-603;2023;M;11,0;1;Pública;2,0;2,0;0,0;6,748833333;Ágata;0,0;8,9;2,52;7,708333333;7,0;7,78;10,0;5,7;8,2;;3,0;0,0;6,942277777866667;3,0;0,0;0,19344444486666657;0
RA-604;2022;F;10,0;1;Pública;1,0;2,0;-1,0;8,018;Ametista;9,0;9,0;7,5;;8,8;8,333;5,0;8,0;9,7;;3,0;0,0;8,548033333;2,0;1,0;0,5300333329999987;0
RA-604;2023;F;11,0;2;Pública;2,0;2,0;0,0;8,548033333;Topázio;9,0;9,3;7,52;8,125;7,5;8,616666667;10,0;6,0;9,0;;3,0;1,0;7,429623555266667;3,0;1,0;-1,1184097777333326;0
RA-605;2022;F;12,0;1;Pública;1,0;3,0;-2,0;7,276;Ametista;6,9;9,3;6,9;;7,1;7,556;5,0;6,2;8,0;;3,0;-1,0;7,709366667;2,0;1,0;0,4333666670000005;0
RA-605;2023;F;12,0;2;Pública;2,0;3,0;-1,0;7,709366667;Ametista;9,0;9,5;7,52;7,291666667;6,8;7,84;5,0;4,8;8,8;;3,0;0,0;6,0175222222;3,0;1,0;-1,6918444448;0
RA-606;2022;M;10,0;0;Pública;1,0;2,0;-1,0;6,127;Ágata;9,5;9,0;7,5;;1,8;6,111;5,0;2,0;1,5;;3,0;-1,0;7,402491667;1,0;0,0;1,2754916669999998;0
RA-606;2023;M;10,0;1;Pública;1,0;2,0;-1,0;7,402491667;Ametista;8,5;8,5;7,52;7,65625;6,0;8,223333333;5,0;4,7;7,2;;3,0;0,0;6,645260606100001;2,0;1,0;-0,7572310608999988;0
RA-607;2022;M;10,0;0;Pública;1,0;2,0;-1,0;6,44;Ágata;6,8;8,1;7,5;;4,0;7,444;5,0;3,0;5,0;;3,0;-1,0;7,333075;1,0;0,0;0,8930749999999996;0
RA-607;2023;M;11,0;1;Pública;1,0;2,0;-1,0;7,333075;Ametista;8,0;7,5;7,52;7,96875;6,8;8,17;5,0;4,8;8,7;;3,0;0,0;7,6486021739;2,0;1,0;0,3155271738999996;0
RA-608;2022;M;10,0;0;Pública;1,0;2,0;-1,0;7,216;Ametista;7,8;9,6;7,5;;6,3;7,222;5,0;3,0;9,5;;3,0;-1,0;7,401741667;1,0;0,0;0,1857416669999994;0
RA-608;2023;M;10,0;1;Pública;1,0;2,0;-1,0;7,401741667;Ametista;10,0;7,5;7,52;7,96875;6,2;8,113333333;5,0;6,0;6,3;;3,0;0,0;5,778986231800001;2,0;1,0;-1,6227554351999984;0
RA-609;2022;M;11,0;3;Pública;1,0;2,0;-1,0;6,794;Ágata;8,5;7,6;7,5;;6,0;7,056;5,0;6,5;5,5;;3,0;-1,0;6,463033333;2,0;0,0;-0,3309666669999993;0
RA-61;2022;M;15,0;1;Pública;5,0;5,0;0,0;7,533;Ametista;9,2;7,4;7,5;;5,8;7,875;10,0;1,7;6,3;9,3;3,0;0,0;7,382108333;6,0;0,0;-0,15089166700000067;0
RA-610;2022;F;9,0;0;Pública;1,0;1,0;0,0;8,18;Topázio;9,0;9,6;7,5;;6,5;8,5;10,0;6,0;7,0;;3,0;0,0;8,2857;2,0;0,0;0,10570000000000057;0
RA-610;2023;F;10,0;1;Pública;2,0;2,0;0,0;8,2857;Topázio;10,0;10,0;2,52;8,541666667;7,0;8,896666667;10,0;6,3;7,7;;3,0;1,0;7,894888888933334;3,0;1,0;-0,39081111106666633;0
RA-612;2022;F;10,0;1;Pública;1,0;2,0;-1,0;7,594;Ametista;9,0;9,2;7,5;;7,9;7,167;5,0;9,7;6,2;;3,0;-1,0;8,410783333;1,0;0,0;0,8167833329999992;0
RA-612;2023;F;11,0;2;Privada - Apadrinhamento;1,0;2,0;-1,0;8,410783333;Topázio;9,0;9,7;3,77;9,0625;9,7;9,286666667;5,0;9,3;10,0;;3,0;0,0;9,1340409091;2,0;1,0;0,7232575761;0
RA-613;2022;M;13,0;2;Pública;1,0;3,0;-2,0;8,121;Topázio;9,0;9,2;7,5;;9,2;8,556;5,0;9,2;9,2;;3,0;-1,0;6,864508333;3,0;1,0;-1,2564916670000006;0
RA-613;2023;M;14,0;3;Pública;3,0;4,0;-1,0;6,864508333;Ágata;9,2;9,4;5,0;6,71875;4,8;7,2125;5,0;4,3;6,2;3,8;4,0;-1,0;7,4019;3,0;0,0;0,5373916670000005;0
RA-614;2022;M;12,0;1;Pública;1,0;3,0;-2,0;8,339;Topázio;9,5;9,7;7,5;;9,6;8,278;5,0;9,8;9,3;;3,0;-1,0;8,2282;2,0;1,0;-0,11080000000000112;0
RA-614;2023;M;13,0;2;Pública;2,0;3,0;-1,0;8,2282;Topázio;9,0;9,1;7,52;8,333333333;8,6;8,563333333;5,0;8,8;8,3;;3,0;-1,0;7,8284999999666685;3,0;0,0;-0,39970000003333084;0
RA-615;2022;F;9,0;2;Pública;1,0;1,0;0,0;8,086;Topázio;9,5;9,7;7,5;;7,3;6,889;10,0;7,8;6,7;;3,0;-1,0;7,815658333;1,0;-1,0;-0,2703416670000003;1
RA-616;2022;M;12,0;3;Pública;1,0;3,0;-2,0;7,303;Ametista;7,4;7,4;7,5;;8,8;7,278;5,0;9,2;8,5;;3,0;-1,0;5,612;2,0;1,0;-1,6909999999999998;0
RA-616;2023;M;13,0;4;Pública;2,0;3,0;-1,0;5,612;Quartzo;0,0;6,6;5,02;5,833333333;6,8;6,783333333;5,0;5,5;8,0;;3,0;0,0;5,457877193033333;3,0;1,0;-0,15412280696666691;0
RA-617;2022;F;11,0;1;Pública;1,0;2,0;-1,0;7,107;Ametista;8,5;8,9;7,5;;6,3;6,778;5,0;4,5;8,0;;3,0;-1,0;6,816166667;1,0;0,0;-0,29083333300000014;0
RA-618;2022;M;13,0;2;Pública;1,0;3,0;-2,0;7,18;Ametista;8,9;8,3;7,5;;6,7;7,333;5,0;6,8;6,5;;3,0;-2,0;6,4745;2,0;0,0;-0,7054999999999998;0
RA-618;2023;M;14,0;3;Pública;2,0;4,0;-2,0;6,4745;Ágata;0,0;9,2;5,02;8,125;6,2;7,95;5,0;4,5;7,8;;3,0;-2,0;6,718348148233334;3,0;0,0;0,2438481482333339;0
RA-619;2022;F;11,0;1;Pública;1,0;2,0;-1,0;7,693;Ametista;9,5;8,0;7,5;;9,0;7,333;5,0;9,2;8,8;;3,0;0,0;7,891366667;2,0;1,0;0,19836666700000016;0
RA-62;2022;M;17,0;0;Pública;5,0;7,0;-2,0;7,891;Ametista;8,8;9,4;7,5;;9,3;7,25;5,0;8,5;10,0;;3,0;0,0;7,610333333;7,0;2,0;-0,2806666670000002;0
RA-62;2023;F;17,0;1;Pública;7,0;7,0;0,0;7,610333333;Ametista;0,0;9,8;6,89;8,25;7,5;8,215;10,0;9,3;6,8;6,3;4,0;0,0;;8,0;0,0;;0
RA-620;2022;M;12,0;1;Pública;1,0;3,0;-2,0;6,018;Ágata;0,0;7,5;7,5;;6,8;6,833;5,0;8,5;5,0;;3,0;-1,0;7,043666667;2,0;1,0;1,0256666670000003;0
RA-620;2023;M;13,0;2;Pública;2,0;3,0;-1,0;7,043666667;Ametista;6,8;8,4;7,52;6,875;6,2;7,503333333;5,0;5,2;7,2;;3,0;0,0;5,766892063566667;3,0;1,0;-1,2767746034333332;0
RA-623;2022;M;13,0;0;Pública;1,0;3,0;-2,0;7,524;Ametista;7,5;9,0;7,5;;8,3;7,389;5,0;9,3;7,2;;3,0;-2,0;7,8307;2,0;0,0;0,3067000000000002;0
RA-623;2023;M;14,0;1;Pública;2,0;4,0;-2,0;7,8307;Ametista;10,0;9,5;7,52;7,291666667;7,3;7,446666667;5,0;5,8;8,8;;3,0;-1,0;6,357733333300001;3,0;1,0;-1,4729666666999996;0
RA-624;2022;M;10,0;0;Pública;1,0;2,0;-1,0;7,425;Ametista;9,0;8,9;7,5;;6,8;7,722;5,0;8,0;5,5;;3,0;-1,0;8,270825;1,0;0,0;0,8458250000000005;0
RA-624;2023;M;11,0;1;Pública;1,0;2,0;-1,0;8,270825;Topázio;9,0;9,2;7,52;8,90625;8,6;8,39;5,0;8,3;8,8;;3,0;0,0;7,229425672900001;2,0;1,0;-1,0413993270999997;0
RA-626;2022;M;11,0;1;Pública;1,0;2,0;-1,0;5,818;Quartzo;7,4;7,6;7,5;;1,3;7,278;5,0;2,5;0,0;;3,0;-1,0;7,231033333;2,0;0,0;1,4130333330000004;0
RA-626;2023;M;12,0;2;Pública;2,0;3,0;-1,0;7,231033333;Ametista;9,0;9,2;4,39;7,291666667;6,5;7,613333333;5,0;4,7;8,3;;3,0;0,0;6,407590225500001;3,0;1,0;-0,8234431074999993;0
RA-628;2022;M;11,0;0;Pública;1,0;2,0;-1,0;7,577;Ametista;9,5;7,6;7,5;;9,2;7,333;5,0;9,3;9,0;;3,0;-2,0;8,370325;1,0;-1,0;0,7933249999999994;1
RA-628;2023;M;12,0;1;Pública;1,0;3,0;-2,0;8,370325;Topázio;9,5;8,9;7,52;8,28125;9,4;8,45;5,0;9,0;9,7;;3,0;-1,0;8,2366166666;2,0;1,0;-0,13370833339999955;0
RA-629;2022;M;9,0;0;Pública;1,0;1,0;0,0;8,11;Topázio;9,0;10,0;7,5;;7,0;7,278;10,0;5,0;9,0;;3,0;-1,0;8,013866667;1,0;-1,0;-0,09613333299999915;1
RA-629;2023;F;10,0;1;Pública;1,0;2,0;-1,0;8,013866667;Topázio;10,0;9,4;7,52;7,916666667;7,5;7,95;5,0;7,0;8,0;;3,0;0,0;8,061295238200001;2,0;1,0;0,0474285712000011;0
RA-63;2022;M;16,0;4;Privada - Parceira;5,0;6,0;-1,0;8,282;Topázio;8,3;9,1;8,8;;8,7;9,417;5,0;8,2;8,2;9,7;3,0;-1,0;8,0641;6,0;0,0;-0,2179000000000002;0
RA-630;2022;M;9,0;0;Pública;1,0;1,0;0,0;8,064;Topázio;9,5;9,2;7,5;;7,3;7,278;10,0;6,5;8,0;;3,0;-1,0;7,199991667;1,0;-1,0;-0,8640083330000001;1
RA-630;2023;M;10,0;1;Pública;1,0;2,0;-1,0;7,199991667;Ametista;9,0;8,6;3,77;8,28125;5,7;8,673333333;5,0;4,2;7,2;;3,0;0,0;6,879985507300001;2,0;1,0;-0,32000615969999924;0
RA-631;2022;M;12,0;0;Pública;1,0;3,0;-2,0;6,928;Ágata;8,5;6,8;7,5;;7,0;7,222;5,0;7,3;6,7;;3,0;-1,0;5,954666667;2,0;1,0;-0,9733333330000002;0
RA-631;2023;M;13,0;1;Pública;2,0;3,0;-1,0;5,954666667;Quartzo;0,0;6,4;6,27;7,916666667;7,0;6,78;5,0;6,0;8,0;;3,0;0,0;6,795673420466667;3,0;1,0;0,841006753466667;0
RA-632;2022;F;10,0;0;Pública;1,0;2,0;-1,0;6,996;Ágata;8,5;9,3;6,9;;6,3;6,722;5,0;5,5;7,2;;3,0;0,0;7,8768;2,0;1,0;0,8807999999999998;0
RA-632;2023;F;11,0;1;Pública;2,0;2,0;0,0;7,8768;Ametista;4,7;9,1;5,64;8,333333333;7,4;8,563333333;10,0;6,8;8,0;;3,0;0,0;7,515491249000001;3,0;0,0;-0,36130875099999926;0
RA-633;2022;F;11,0;2;Pública;1,0;2,0;-1,0;7,476;Ametista;7,3;8,9;7,5;;7,7;7,833;5,0;6,8;8,5;;3,0;-1,0;6,6552;2,0;0,0;-0,8208000000000002;0
